domain,matrix,n,nnz,density,condition_number,condition_method,ill_conditioned,cancellation_ratio,method,family,refinement_passes,runtime_sec,iterations,matvecs,tri_solves,precond_applies,setup_sec,status,residual_abs,error_abs,residual_rel,error_rel,reported_converged,accurate,note
materials_problem,laser,3002.0,9000.0,0.0009986679988158017,inf,failed,True,0.5773395772209464,BiCGSTAB,krylov,2,0.006784180000067863,212.0,214.0,0.0,0.0,0.0,solved,3.6554208997266845e-15,1.0745699312862564,3.6555224430618404e-17,0.019612336676394386,True,False,
materials_problem,laser,3002.0,9000.0,0.0009986679988158017,inf,failed,True,0.5773395772209464,GMRES(30),krylov,0,0.010794539000016812,54.0,54.0,0.0,0.0,0.0,solved,6.812599883702942e-07,1.0745699312874388,6.812789129793132e-09,0.019612336676415966,True,False,
materials_problem,laser,3002.0,9000.0,0.0009986679988158017,inf,failed,True,0.5773395772209464,GMRES(30),krylov,1,0.0258432289999746,131.0,132.0,0.0,0.0,0.0,solved,1.5198908603498265e-14,1.0745699312862562,1.5199330811477227e-16,0.019612336676394383,True,False,
materials_problem,laser,3002.0,9000.0,0.0009986679988158017,inf,failed,True,0.5773395772209464,GMRES(30),krylov,2,0.02641937900011726,131.0,133.0,0.0,0.0,0.0,solved,1.5198908603498265e-14,1.0745699312862562,1.5199330811477227e-16,0.019612336676394383,True,False,
materials_problem,laser,3002.0,9000.0,0.0009986679988158017,inf,failed,True,0.5773395772209464,ILU only,preconditioned,0,,,,,,,not_applicable,,,,,,False,no usable ILU factorization for this matrix
materials_problem,laser,3002.0,9000.0,0.0009986679988158017,inf,failed,True,0.5773395772209464,ILU only,preconditioned,1,,,,,,,not_applicable,,,,,,False,no usable ILU factorization for this matrix
materials_problem,laser,3002.0,9000.0,0.0009986679988158017,inf,failed,True,0.5773395772209464,ILU only,preconditioned,2,,,,,,,not_applicable,,,,,,False,no usable ILU factorization for this matrix
materials_problem,laser,3002.0,9000.0,0.0009986679988158017,inf,failed,True,0.5773395772209464,ILU-BiCGSTAB,preconditioned,0,,,,,,,not_applicable,,,,,,False,no usable ILU factorization for this matrix
materials_problem,laser,3002.0,9000.0,0.0009986679988158017,inf,failed,True,0.5773395772209464,ILU-BiCGSTAB,preconditioned,1,,,,,,,not_applicable,,,,,,False,no usable ILU factorization for this matrix
materials_problem,laser,3002.0,9000.0,0.0009986679988158017,inf,failed,True,0.5773395772209464,ILU-BiCGSTAB,preconditioned,2,,,,,,,not_applicable,,,,,,False,no usable ILU factorization for this matrix
materials_problem,laser,3002.0,9000.0,0.0009986679988158017,inf,failed,True,0.5773395772209464,ILU-GMRES(30),preconditioned,0,,,,,,,not_applicable,,,,,,False,no usable ILU factorization for this matrix
materials_problem,laser,3002.0,9000.0,0.0009986679988158017,inf,failed,True,0.5773395772209464,ILU-GMRES(30),preconditioned,1,,,,,,,not_applicable,,,,,,False,no usable ILU factorization for this matrix
materials_problem,laser,3002.0,9000.0,0.0009986679988158017,inf,failed,True,0.5773395772209464,ILU-GMRES(30),preconditioned,2,,,,,,,not_applicable,,,,,,False,no usable ILU factorization for this matrix
materials_problem,laser,3002.0,9000.0,0.0009986679988158017,inf,failed,True,0.5773395772209464,ILU-Krylov (dispatched),preconditioned,0,,,,,,,not_applicable,,,,,,False,no usable ILU factorization for this matrix
materials_problem,laser,3002.0,9000.0,0.0009986679988158017,inf,failed,True,0.5773395772209464,ILU-Krylov (dispatched),preconditioned,1,,,,,,,not_applicable,,,,,,False,no usable ILU factorization for this matrix
materials_problem,laser,3002.0,9000.0,0.0009986679988158017,inf,failed,True,0.5773395772209464,ILU-Krylov (dispatched),preconditioned,2,,,,,,,not_applicable,,,,,,False,no usable ILU factorization for this matrix
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,Gauss elimination,direct-handwritten,0,0.002391880000004676,76.0,0.0,0.0,0.0,0.0,solved,4.444221874514672e-12,1.8631636309351815e-13,1.036947740676975e-15,2.123272014200054e-14,,True,
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,Gauss elimination,direct-handwritten,1,0.005974659000003157,152.0,1.0,0.0,0.0,0.0,solved,1.3921198731790595e-12,6.062214209709327e-14,3.2481626660509277e-16,6.908534259602833e-15,,True,
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,Gauss elimination,direct-handwritten,2,0.006419160000177726,228.0,2.0,0.0,0.0,0.0,solved,1.3764232531286535e-12,5.838833776860484e-14,3.211538538909861e-16,6.653968630630259e-15,,True,
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,Gauss-Jordan,direct-handwritten,0,0.00208323000015298,77.0,0.0,0.0,0.0,0.0,solved,6.4871968084372235e-12,9.213178930040666e-14,1.5136247162660993e-15,1.0499391818932245e-14,,True,
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,Gauss-Jordan,direct-handwritten,1,0.004150269999854572,154.0,1.0,0.0,0.0,0.0,solved,1.7341755858745102e-12,8.83462718622951e-14,4.046263905098391e-16,1.0067992069487042e-14,,True,
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,Gauss-Jordan,direct-handwritten,2,0.0062828989998706675,231.0,2.0,0.0,0.0,0.0,solved,1.506015400848716e-12,1.9475160026041728e-14,3.513909321877286e-16,2.219400463211413e-15,,True,
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,LU,direct-handwritten,0,0.0024648799999340554,76.0,0.0,0.0,0.0,0.0,solved,4.394752773078545e-12,3.255574502910384e-13,1.0254053662375544e-15,3.710071470589666e-14,,True,
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,LU,direct-handwritten,1,0.004932349999990038,152.0,1.0,0.0,0.0,0.0,solved,1.5707012853021792e-12,2.7352975428562674e-14,3.6648376140094948e-16,3.1171608477253146e-15,,True,
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,LU,direct-handwritten,2,0.007313289999956396,228.0,2.0,0.0,0.0,0.0,solved,1.2920941740006022e-12,5.6257751498348986e-14,3.0147777773091544e-16,6.411165791074911e-15,,True,
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,Cholesky,direct-handwritten,0,,,,,,,not_applicable,,,,,,False,matrix is not symmetric
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,Cholesky,direct-handwritten,1,,,,,,,not_applicable,,,,,,False,matrix is not symmetric
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,Cholesky,direct-handwritten,2,,,,,,,not_applicable,,,,,,False,matrix is not symmetric
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,spsolve (SuperLU),direct-library,0,0.0005737300000419054,1.0,0.0,2.0,0.0,0.0005689409999831696,solved,5.387221439458153e-12,1.4871510973681705e-13,1.2569730445293615e-15,1.6947659633865986e-14,True,True,
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,spsolve (SuperLU),direct-library,1,0.0007655299998532428,2.0,1.0,4.0,0.0,0.0006717399999160989,solved,2.008791778970368e-12,3.057067188672276e-14,4.687011934842426e-16,3.4838513909693733e-15,True,True,
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,spsolve (SuperLU),direct-library,2,0.0012128500000017084,3.0,2.0,6.0,0.0,0.0009974200002034195,solved,1.733928107499939e-12,1.1347217987875744e-13,4.045686476363679e-16,1.2931355031114928e-14,True,True,
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,splu (SuperLU),direct-library,0,0.000298029999839855,1.0,0.0,2.0,0.0,0.00027758999999605294,solved,5.387221439458153e-12,1.4871510973681705e-13,1.2569730445293615e-15,1.6947659633865986e-14,True,True,
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,splu (SuperLU),direct-library,1,0.0007025900001735863,2.0,1.0,4.0,0.0,0.0005777300000318064,solved,2.008791778970368e-12,3.057067188672276e-14,4.687011934842426e-16,3.4838513909693733e-15,True,True,
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,splu (SuperLU),direct-library,2,0.0009335800000371819,3.0,2.0,6.0,0.0,0.0007652199999483855,solved,1.733928107499939e-12,1.1347217987875744e-13,4.045686476363679e-16,1.2931355031114928e-14,True,True,
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,Jacobi,stationary,0,0.00011695000011968659,4.0,4.0,0.0,0.0,0.0,did_not_converge,79696728.51038134,170432.71886362502,18595.23329428979,19422.610889282118,False,False,
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,Jacobi,stationary,1,0.00020727000014630903,8.0,9.0,0.0,0.0,0.0,did_not_converge,1364753296464.308,2754944721.7352533,318430962.1140735,313955088.6033863,False,False,
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,Jacobi,stationary,2,0.00033052999992833065,12.0,14.0,0.0,0.0,0.0,did_not_converge,5.098776221693411e+16,104968644078806.7,11896715853953.28,11962287189407.373,False,False,
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,Gauss-Seidel,stationary,0,0.0010845399999652727,2.0,2.0,1.0,0.0,0.0,did_not_converge,6.936056001014241e+24,1.5976759124423457e+22,1.6183547542270546e+21,1.8207206797760775e+21,False,False,
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,Gauss-Seidel,stationary,1,0.0017498800000339543,4.0,5.0,2.0,0.0,0.0,did_not_converge,1.9279918939737363e+46,4.441005389713607e+43,4.4984856628426366e+42,5.060995342721217e+42,False,False,
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,Gauss-Seidel,stationary,2,0.0024002989998734847,6.0,8.0,3.0,0.0,0.0,did_not_converge,5.359173488053103e+67,1.2344511623334823e+65,1.250428758339046e+64,1.4067876607079373e+64,False,False,
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,SOR,stationary,0,0.0007619190000696108,2.0,2.0,1.0,0.0,0.0,did_not_converge,2.5918344412451665e+28,5.711218185571178e+25,6.047395796033344e+24,6.508537167144589e+24,False,False,
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,SOR,stationary,1,0.0015232789999117813,4.0,5.0,2.0,0.0,0.0,did_not_converge,1.3820817644665093e+53,3.045476355108279e+50,3.2247412563102506e+49,3.470642410223365e+49,False,False,
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,SOR,stationary,2,0.0023398790001465386,6.0,8.0,3.0,0.0,0.0,did_not_converge,7.369876614314876e+77,1.6239838731701383e+75,1.7195759167889076e+74,1.8507013834762451e+74,False,False,
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,Conjugate Gradient,krylov,0,,,,,,,not_applicable,,,,,,False,Conjugate Gradient needs a symmetric matrix
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,Conjugate Gradient,krylov,1,,,,,,,not_applicable,,,,,,False,Conjugate Gradient needs a symmetric matrix
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,Conjugate Gradient,krylov,2,,,,,,,not_applicable,,,,,,False,Conjugate Gradient needs a symmetric matrix
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,BiCGSTAB,krylov,0,0.010440849999895363,508.0,508.0,0.0,0.0,0.0,did_not_converge,41717.38460702718,113.28112464579706,9.733705682714884,12.909582266631132,False,False,
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,BiCGSTAB,krylov,1,0.017080629000020053,814.0,815.0,0.0,0.0,0.0,did_not_converge,25101.33858654832,63.909426770864926,5.856767972038189,7.283155116012784,False,False,
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,BiCGSTAB,krylov,2,0.1723496399999931,8426.0,8428.0,0.0,0.0,0.0,did_not_converge,98667.15265083518,333.6516734502568,23.021506105944976,38.02313704311414,False,False,
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,GMRES(30),krylov,0,1.7461883309999848,10323.0,10323.0,0.0,0.0,0.0,did_not_converge,2332.1147999624973,8.98837077201448,0.5441405134806717,1.0243199146117312,False,False,
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,GMRES(30),krylov,1,3.4956248220000816,20646.0,20647.0,0.0,0.0,0.0,did_not_converge,2332.114799962497,8.988370772014482,0.5441405134806716,1.0243199146117312,False,False,
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,GMRES(30),krylov,2,5.277552851999872,30969.0,30971.0,0.0,0.0,0.0,did_not_converge,2332.114799962497,8.988370772014484,0.5441405134806716,1.0243199146117314,False,False,
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,ILU only,preconditioned,0,0.0006303799998477189,0.0,0.0,0.0,1.0,0.0005884600000172213,solved,1.004878549567823e-10,9.55988781422278e-13,2.3446321337025985e-14,1.0894503261982963e-13,True,True,
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,ILU only,preconditioned,1,0.0011117100000319624,0.0,1.0,0.0,2.0,0.0009566300000187766,solved,1.7230075317589485e-12,1.1924043376423867e-13,4.0202060510805724e-16,1.3588708569069915e-14,True,True,
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,ILU only,preconditioned,2,0.001538480000135678,0.0,2.0,0.0,3.0,0.0012947400000484777,solved,1.7533424880233776e-12,2.1198492724091178e-13,4.09098506538298e-16,2.4157924509128714e-14,True,True,
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,ILU-BiCGSTAB,preconditioned,0,0.0005193699998926604,1.0,1.0,0.0,1.0,0.0003614199999901757,solved,9.564029593895643e-11,9.622366682835796e-13,2.2315264987171317e-14,1.0965704540819815e-13,True,True,
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,ILU-BiCGSTAB,preconditioned,1,0.0010635700000420911,2.0,3.0,0.0,2.0,0.0007067199999255536,solved,1.7470395011306377e-12,5.913081598514532e-14,4.0762786258700857e-16,6.738581876195935e-15,True,True,
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,ILU-BiCGSTAB,preconditioned,2,0.0014804500001446286,3.0,5.0,0.0,3.0,0.0010722390002229076,solved,1.902998073959286e-12,1.8258393159336514e-13,4.4401688507512025e-16,2.0807370096646993e-14,True,True,
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,ILU-GMRES(30),preconditioned,0,0.0005809790000057546,2.0,2.0,0.0,3.0,0.0003503199998249329,solved,1.1957816692220955e-10,9.924470349937102e-13,2.7900566966589695e-14,1.1309983621354168e-13,True,True,
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,ILU-GMRES(30),preconditioned,1,0.0012488200000007055,4.0,5.0,0.0,6.0,0.0007207399999060726,solved,2.201891573559846e-12,7.929153459797331e-14,5.137561887969178e-16,9.036108991154366e-15,True,True,
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,ILU-GMRES(30),preconditioned,2,0.0017989489999763464,6.0,8.0,0.0,9.0,0.0011052209999888873,solved,1.7960048186981548e-12,5.633186729474737e-14,4.190526916924889e-16,6.419612069957236e-15,True,True,
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,ILU-Krylov (dispatched),preconditioned,0,0.0007715899998856912,1.0,1.0,0.0,1.0,0.0003631499998846266,solved,9.564029593895643e-11,9.622366682835796e-13,2.2315264987171317e-14,1.0965704540819815e-13,True,True,
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,ILU-Krylov (dispatched),preconditioned,1,0.0015734999999494903,2.0,3.0,0.0,2.0,0.0007197900001756352,solved,1.7470395011306377e-12,5.913081598514532e-14,4.0762786258700857e-16,6.738581876195935e-15,True,True,
random_matrices,rand_053_n77,77.0,5929.0,1.0,708.7284913475257,exact_svd,False,0.12749716118145898,ILU-Krylov (dispatched),preconditioned,2,0.0022566299999198236,3.0,5.0,0.0,3.0,0.0010705199999847537,solved,1.902998073959286e-12,1.8258393159336514e-13,4.4401688507512025e-16,2.0807370096646993e-14,True,True,
random_matrices,rand_048_n65,65.0,4225.0,1.0,76.63064355241085,exact_svd,False,0.13610147573798326,Gauss elimination,direct-handwritten,0,0.0018762099998639314,64.0,0.0,0.0,0.0,0.0,solved,4.026496303182937e-12,2.702657755669557e-14,1.1189098341241517e-15,3.352234374099393e-15,,True,
random_matrices,rand_048_n65,65.0,4225.0,1.0,76.63064355241085,exact_svd,False,0.13610147573798326,Gauss elimination,direct-handwritten,1,0.0034497400001782808,128.0,1.0,0.0,0.0,0.0,solved,1.1694756923214075e-12,1.495136980403482e-14,3.249817594202625e-16,1.8544891853885645e-15,,True,
random_matrices,rand_048_n65,65.0,4225.0,1.0,76.63064355241085,exact_svd,False,0.13610147573798326,Gauss elimination,direct-handwritten,2,0.004987989999790443,192.0,2.0,0.0,0.0,0.0,solved,1.2856897267466337e-12,1.840728346997646e-14,3.572760957838244e-16,2.2831425197068544e-15,,True,
random_matrices,rand_048_n65,65.0,4225.0,1.0,76.63064355241085,exact_svd,False,0.13610147573798326,Gauss-Jordan,direct-handwritten,0,0.001675859999977547,65.0,0.0,0.0,0.0,0.0,solved,4.3519745618926534e-12,3.622594953402505e-14,1.209355918521652e-15,4.493276035694857e-15,,True,
random_matrices,rand_048_n65,65.0,4225.0,1.0,76.63064355241085,exact_svd,False,0.13610147573798326,Gauss-Jordan,direct-handwritten,1,0.003184298999940438,130.0,1.0,0.0,0.0,0.0,solved,1.1280089720959245e-12,1.2474579732659881e-14,3.134587087192124e-16,1.5472811862523874e-15,,True,
random_matrices,rand_048_n65,65.0,4225.0,1.0,76.63064355241085,exact_svd,False,0.13610147573798326,Gauss-Jordan,direct-handwritten,2,0.00492893999989974,195.0,2.0,0.0,0.0,0.0,solved,1.1376688437692912e-12,1.2013516046541617e-14,3.161430587341778e-16,1.4900932743159863e-15,,True,
random_matrices,rand_048_n65,65.0,4225.0,1.0,76.63064355241085,exact_svd,False,0.13610147573798326,LU,direct-handwritten,0,0.001929969999991954,64.0,0.0,0.0,0.0,0.0,solved,4.573816353404318e-12,2.2611784541429108e-14,1.27100280540589e-15,2.8046466941845262e-15,,True,
random_matrices,rand_048_n65,65.0,4225.0,1.0,76.63064355241085,exact_svd,False,0.13610147573798326,LU,direct-handwritten,1,0.0038002599999344966,128.0,1.0,0.0,0.0,0.0,solved,1.0520172506137297e-12,2.0662082691352688e-14,2.9234161880378467e-16,2.5628159426822088e-15,,True,
random_matrices,rand_048_n65,65.0,4225.0,1.0,76.63064355241085,exact_svd,False,0.13610147573798326,LU,direct-handwritten,2,0.003777399999989939,128.0,2.0,0.0,0.0,0.0,solved,1.0520172506137297e-12,2.0662082691352688e-14,2.9234161880378467e-16,2.5628159426822088e-15,,True,
random_matrices,rand_048_n65,65.0,4225.0,1.0,76.63064355241085,exact_svd,False,0.13610147573798326,Cholesky,direct-handwritten,0,,,,,,,not_applicable,,,,,,False,matrix is not symmetric
random_matrices,rand_048_n65,65.0,4225.0,1.0,76.63064355241085,exact_svd,False,0.13610147573798326,Cholesky,direct-handwritten,1,,,,,,,not_applicable,,,,,,False,matrix is not symmetric
random_matrices,rand_048_n65,65.0,4225.0,1.0,76.63064355241085,exact_svd,False,0.13610147573798326,Cholesky,direct-handwritten,2,,,,,,,not_applicable,,,,,,False,matrix is not symmetric
random_matrices,rand_048_n65,65.0,4225.0,1.0,76.63064355241085,exact_svd,False,0.13610147573798326,spsolve (SuperLU),direct-library,0,0.0003764210000554158,1.0,0.0,2.0,0.0,0.0003674609999961831,solved,3.0376184994307274e-12,3.659511333740428e-14,8.44113828850092e-16,4.539065170066943e-15,True,True,
random_matrices,rand_048_n65,65.0,4225.0,1.0,76.63064355241085,exact_svd,False,0.13610147573798326,spsolve (SuperLU),direct-library,1,0.0005794010000954586,2.0,1.0,4.0,0.0,0.0004921699999158591,solved,1.3201235806792075e-12,1.4814302853081353e-14,3.6684480636763763e-16,1.8374881225060992e-15,True,True,
random_matrices,rand_048_n65,65.0,4225.0,1.0,76.63064355241085,exact_svd,False,0.13610147573798326,spsolve (SuperLU),direct-library,2,0.0008032109999476233,3.0,2.0,6.0,0.0,0.0006761230001757212,solved,1.2874176064990175e-12,1.9159310162745843e-14,3.5775625061361975e-16,2.376419950948505e-15,True,True,
random_matrices,rand_048_n65,65.0,4225.0,1.0,76.63064355241085,exact_svd,False,0.13610147573798326,splu (SuperLU),direct-library,0,0.00022364000005836715,1.0,0.0,2.0,0.0,0.00020733999986077833,solved,3.0376184994307274e-12,3.659511333740428e-14,8.44113828850092e-16,4.539065170066943e-15,True,True,
random_matrices,rand_048_n65,65.0,4225.0,1.0,76.63064355241085,exact_svd,False,0.13610147573798326,splu (SuperLU),direct-library,1,0.0005071790001238696,2.0,1.0,4.0,0.0,0.00041798100028245244,solved,1.3201235806792075e-12,1.4814302853081353e-14,3.6684480636763763e-16,1.8374881225060992e-15,True,True,
random_matrices,rand_048_n65,65.0,4225.0,1.0,76.63064355241085,exact_svd,False,0.13610147573798326,splu (SuperLU),direct-library,2,0.0007964400001583272,3.0,2.0,6.0,0.0,0.00064087800001289,solved,1.2874176064990175e-12,1.9159310162745843e-14,3.5775625061361975e-16,2.376419950948505e-15,True,True,
random_matrices,rand_048_n65,65.0,4225.0,1.0,76.63064355241085,exact_svd,False,0.13610147573798326,Jacobi,stationary,0,9.451100004298496e-05,4.0,4.0,0.0,0.0,0.0,did_not_converge,2025614122.1535466,4571560.87054728,562891.2560100246,567032.3392367426,False,False,
random_matrices,rand_048_n65,65.0,4225.0,1.0,76.63064355241085,exact_svd,False,0.13610147573798326,Jacobi,stationary,1,0.0001843889999690873,8.0,9.0,0.0,0.0,0.0,did_not_converge,1321022180326198.5,2941332781805.8096,367094515272.4152,364827430929.8218,False,False,
random_matrices,rand_048_n65,65.0,4225.0,1.0,76.63064355241085,exact_svd,False,0.13610147573798326,Jacobi,stationary,2,0.00028360000010252406,12.0,14.0,0.0,0.0,0.0,did_not_converge,1.1622696003346914e+21,2.5354663950106516e+18,3.2297928218387066e+17,3.144859013650034e+17,False,False,
random_matrices,rand_048_n65,65.0,4225.0,1.0,76.63064355241085,exact_svd,False,0.13610147573798326,Gauss-Seidel,stationary,0,0.0008935490000112623,2.0,2.0,1.0,0.0,0.0,did_not_converge,7.89905527454283e+21,1.503786465190338e+19,2.1950425286593562e+18,1.8652175508872755e+18,False,False,
random_matrices,rand_048_n65,65.0,4225.0,1.0,76.63064355241085,exact_svd,False,0.13610147573798326,Gauss-Seidel,stationary,1,0.0015782599998601654,4.0,5.0,2.0,0.0,0.0,did_not_converge,2.5120126808536147e+39,4.782256280815056e+36,6.980549540874579e+35,5.931658885284707e+35,False,False,
random_matrices,rand_048_n65,65.0,4225.0,1.0,76.63064355241085,exact_svd,False,0.13610147573798326,Gauss-Seidel,stationary,2,0.0022341500000493397,6.0,8.0,3.0,0.0,0.0,did_not_converge,7.988560007998594e+56,1.5208259721020699e+54,2.21991470509353e+53,1.8863524580605519e+53,False,False,
random_matrices,rand_048_n65,65.0,4225.0,1.0,76.63064355241085,exact_svd,False,0.13610147573798326,SOR,stationary,0,0.0006977000000460976,2.0,2.0,1.0,0.0,0.0,did_not_converge,3.313946568789169e+25,6.247131615804904e+22,9.209017285447447e+21,7.748613119102142e+21,False,False,
random_matrices,rand_048_n65,65.0,4225.0,1.0,76.63064355241085,exact_svd,False,0.13610147573798326,SOR,stationary,1,0.001435760000049413,4.0,5.0,2.0,0.0,0.0,did_not_converge,4.738087763960534e+46,8.931784883758607e+43,1.3166516481954633e+43,1.107851567464903e+43,False,False,
random_matrices,rand_048_n65,65.0,4225.0,1.0,76.63064355241085,exact_svd,False,0.13610147573798326,SOR,stationary,2,0.0022556700000677665,6.0,8.0,3.0,0.0,0.0,did_not_converge,6.774241887432592e+67,1.27701457430409e+65,1.882471830557076e+64,1.5839416379035885e+64,False,False,
random_matrices,rand_048_n65,65.0,4225.0,1.0,76.63064355241085,exact_svd,False,0.13610147573798326,Conjugate Gradient,krylov,0,,,,,,,not_applicable,,,,,,False,Conjugate Gradient needs a symmetric matrix
random_matrices,rand_048_n65,65.0,4225.0,1.0,76.63064355241085,exact_svd,False,0.13610147573798326,Conjugate Gradient,krylov,1,,,,,,,not_applicable,,,,,,False,Conjugate Gradient needs a symmetric matrix
random_matrices,rand_048_n65,65.0,4225.0,1.0,76.63064355241085,exact_svd,False,0.13610147573798326,Conjugate Gradient,krylov,2,,,,,,,not_applicable,,,,,,False,Conjugate Gradient needs a symmetric matrix
random_matrices,rand_048_n65,65.0,4225.0,1.0,76.63064355241085,exact_svd,False,0.13610147573798326,BiCGSTAB,krylov,0,0.00869077900006232,450.0,450.0,0.0,0.0,0.0,did_not_converge,56023.15431275493,188.07800285065366,15.568090364231583,23.32820516564922,False,False,
random_matrices,rand_048_n65,65.0,4225.0,1.0,76.63064355241085,exact_svd,False,0.13610147573798326,BiCGSTAB,krylov,1,0.38203134899981706,20450.0,20451.0,0.0,0.0,0.0,did_not_converge,20879.82939410273,76.1359768688453,5.802227218097269,9.443505683617342,False,False,
random_matrices,rand_048_n65,65.0,4225.0,1.0,76.63064355241085,exact_svd,False,0.13610147573798326,BiCGSTAB,krylov,2,0.5395969789999526,29294.0,29296.0,0.0,0.0,0.0,did_not_converge,44132.29058693443,154.7986058771413,12.263777294694357,19.200403994750708,False,False,
random_matrices,rand_048_n65,65.0,4225.0,1.0,76.63064355241085,exact_svd,False,0.13610147573798326,GMRES(30),krylov,0,1.7132461129999683,10323.0,10323.0,0.0,0.0,0.0,did_not_converge,2161.666888623928,11.084645868260841,0.6006985124684916,1.3748811082850996,False,False,
random_matrices,rand_048_n65,65.0,4225.0,1.0,76.63064355241085,exact_svd,False,0.13610147573798326,GMRES(30),krylov,1,3.492214173000093,20646.0,20647.0,0.0,0.0,0.0,did_not_converge,2161.666888623928,11.084645868260841,0.6006985124684916,1.3748811082850996,False,False,
