domain,matrix,n,nnz,condition,method,chosen,setup_sec,zero_diagonal,rho_jacobi,rho_gauss_seidel,permuted,perm_cost,worst_ratio_before,worst_ratio_after,runtime_sec,iterations,matvecs,tri_solves,precond_applies,status,residual_abs,error_abs,residual_rel,error_rel,reported_converged,accurate,ratio_none,ratio_mc64,ratio_minsum,ratio_bottleneck,note
optimization_problem,bp_0,822.0,3276.0,mc64,Jacobi,mc64,0.0,0.0,,,True,5361.8248328308,inf,616.5416998000001,0.000322769999911543,16.0,16.0,0.0,0.0,solved,4.325139726199611e-13,2.3796909925810116e-13,3.448350893305058e-16,8.300125479199249e-15,True,True,,,,,
optimization_problem,bp_0,822.0,3276.0,mc64,Gauss-Seidel,mc64,0.0,0.0,,,True,5361.8248328308,inf,616.5416998000001,0.0013005690000227332,16.0,16.0,15.0,0.0,solved,4.325139726199611e-13,2.3796909925810116e-13,3.448350893305058e-16,8.300125479199249e-15,True,True,,,,,
optimization_problem,bp_0,822.0,3276.0,mc64,SOR,mc64,0.0,0.0,,,True,5361.8248328308,inf,616.5416998000001,0.001961950000008983,46.0,46.0,45.0,0.0,solved,6.531934632484581e-06,6.114217012998312e-06,5.207786118098447e-09,2.1325780772863593e-07,True,True,,,,,
optimization_problem,bp_0,822.0,3276.0,best,Jacobi,mc64,0.0,0.0,0.0,0.0,True,,inf,616.5416998000001,0.00035035000007610506,16.0,16.0,0.0,0.0,solved,4.325139726199611e-13,2.3796909925810116e-13,3.448350893305058e-16,8.300125479199249e-15,True,True,inf,616.5416998000001,616.5416998000001,616.5416998000001,
optimization_problem,bp_0,822.0,3276.0,best,Gauss-Seidel,mc64,0.0,0.0,0.0,0.0,True,,inf,616.5416998000001,0.0013773789999049768,16.0,16.0,15.0,0.0,solved,4.325139726199611e-13,2.3796909925810116e-13,3.448350893305058e-16,8.300125479199249e-15,True,True,inf,616.5416998000001,616.5416998000001,616.5416998000001,
optimization_problem,bp_0,822.0,3276.0,best,SOR,mc64,0.0,0.0,0.0,0.0,True,,inf,616.5416998000001,0.002189859000054639,46.0,46.0,45.0,0.0,solved,6.531934632484581e-06,6.114217012998312e-06,5.207786118098447e-09,2.1325780772863593e-07,True,True,inf,616.5416998000001,616.5416998000001,616.5416998000001,
eigenvalue_model_reduction_problem,M20PI_n1,1028.0,2547.0,,,,,,,,,,,,,,,,,structurally_singular,,,,,,,,,,,
eigenvalue_model_reduction_problem,S20PI_n1,1028.0,2547.0,,,,,,,,,,,,,,,,,structurally_singular,,,,,,,,,,,
structural_problem,bcsstk04,132.0,3648.0,none,Jacobi,none,0.0,0.0,1.4767943267939638,0.997274884754793,False,,11.364782634284968,,0.001803709999990133,85.0,85.0,0.0,0.0,did_not_converge,6.257731252253144e+17,50604770683139.44,11123425570.272402,4404579930348.266,False,False,,,,,
structural_problem,bcsstk04,132.0,3648.0,none,Gauss-Seidel,none,0.0,0.0,1.4767943267939638,0.997274884754793,False,,11.364782634284968,,0.08565570400003253,2333.0,2333.0,2332.0,0.0,solved,0.562129376796004,0.031108866042126572,9.992126589652745e-09,0.0027076792400266003,True,False,,,,,
structural_problem,bcsstk04,132.0,3648.0,none,SOR,none,0.0,0.0,1.4767943267939638,0.997274884754793,False,,11.364782634284968,,0.04832784099994569,1603.0,1603.0,1602.0,0.0,solved,0.560026069864917,0.019254675554771075,9.954739272818132e-09,0.0016759043933810124,True,False,,,,,
structural_problem,bcsstk04,132.0,3648.0,mc64,Jacobi,mc64,0.0,0.0,,,False,686.5864107462027,11.364782634284968,11.364782634284968,0.001961219000008896,85.0,85.0,0.0,0.0,did_not_converge,6.257731252253144e+17,50604770683139.44,11123425570.272402,4404579930348.266,False,False,,,,,
structural_problem,bcsstk04,132.0,3648.0,mc64,Gauss-Seidel,mc64,0.0,0.0,,,False,686.5864107462027,11.364782634284968,11.364782634284968,0.07768993600006979,2333.0,2333.0,2332.0,0.0,solved,0.562129376796004,0.031108866042126572,9.992126589652745e-09,0.0027076792400266003,True,False,,,,,
structural_problem,bcsstk04,132.0,3648.0,mc64,SOR,mc64,0.0,0.0,,,False,686.5864107462027,11.364782634284968,11.364782634284968,0.03693885400002728,1603.0,1603.0,1602.0,0.0,solved,0.560026069864917,0.019254675554771075,9.954739272818132e-09,0.0016759043933810124,True,False,,,,,
structural_problem,bcsstk04,132.0,3648.0,best,Jacobi,none,0.0,0.0,1.4767943267939638,0.997274884754793,False,,11.364782634284968,11.364782634284968,0.0017058199999837598,85.0,85.0,0.0,0.0,did_not_converge,6.257731252253144e+17,50604770683139.44,11123425570.272402,4404579930348.266,False,False,11.364782634284968,11.364782634284968,11.364782634284968,11.364782634284968,
structural_problem,bcsstk04,132.0,3648.0,best,Gauss-Seidel,none,0.0,0.0,1.4767943267939638,0.997274884754793,False,,11.364782634284968,11.364782634284968,0.08071219500004645,2333.0,2333.0,2332.0,0.0,solved,0.562129376796004,0.031108866042126572,9.992126589652745e-09,0.0027076792400266003,True,False,11.364782634284968,11.364782634284968,11.364782634284968,11.364782634284968,
structural_problem,bcsstk04,132.0,3648.0,best,SOR,none,0.0,0.0,1.4767943267939638,0.997274884754793,False,,11.364782634284968,11.364782634284968,0.04867035199993097,1603.0,1603.0,1602.0,0.0,solved,0.560026069864917,0.019254675554771075,9.954739272818132e-09,0.0016759043933810124,True,False,11.364782634284968,11.364782634284968,11.364782634284968,11.364782634284968,
undirected_weighted_graph,netscience,1589.0,5484.0,,,,,,,,,,,,,,,,,structurally_singular,,,,,,,,,,,
random_matrices,rand_036_n43,43.0,1849.0,none,Jacobi,none,0.0,0.0,69.78803452146482,17398607912898.684,False,,2069.789415569302,,0.00017329999991488876,9.0,9.0,0.0,0.0,did_not_converge,7.624363577741568e+16,185152404193204.1,29933713602665.41,28235476933108.184,False,False,,,,,
random_matrices,rand_036_n43,43.0,1849.0,none,Gauss-Seidel,none,0.0,0.0,69.78803452146482,17398607912898.684,False,,2069.789415569302,,0.0009070199999996476,2.0,2.0,1.0,0.0,did_not_converge,2.0767047508364236e+16,55479945359587.48,8153268743677.323,8460612349468.115,False,False,,,,,
random_matrices,rand_036_n43,43.0,1849.0,none,SOR,none,0.0,0.0,69.78803452146482,17398607912898.684,False,,2069.789415569302,,0.0007890099999485756,2.0,2.0,1.0,0.0,did_not_converge,5.335455123538433e+16,142071615663206.38,20947320255572.25,21665718273482.258,False,False,,,,,
random_matrices,rand_036_n43,43.0,1849.0,mc64,Jacobi,mc64,0.0,0.0,,,True,44.61537802296443,2069.789415569302,25.88294346719973,0.0004143099999964761,22.0,22.0,0.0,0.0,did_not_converge,4104456851138332.0,9297436080547.885,1611434641379.8105,1417845710042.328,False,False,,,,,
random_matrices,rand_036_n43,43.0,1849.0,mc64,Gauss-Seidel,mc64,0.0,0.0,,,True,44.61537802296443,2069.789415569302,25.88294346719973,0.0010564899999963018,7.0,7.0,6.0,0.0,did_not_converge,2705897428125529.5,6514134761750.981,1062351733699.6016,993396238120.947,False,False,,,,,
random_matrices,rand_036_n43,43.0,1849.0,mc64,SOR,mc64,0.0,0.0,,,True,44.61537802296443,2069.789415569302,25.88294346719973,0.0008690100000876555,6.0,6.0,5.0,0.0,did_not_converge,3.420132560077278e+17,1007359028777207.9,134276477626778.56,153620811700165.38,False,False,,,,,
random_matrices,rand_036_n43,43.0,1849.0,best,Jacobi,mc64,0.0,0.0,3.9102654096358407,153.12087854504216,True,,2069.789415569302,25.88294346719973,0.00029534999998759304,22.0,22.0,0.0,0.0,did_not_converge,4104456851138332.0,9297436080547.885,1611434641379.8105,1417845710042.328,False,False,2069.789415569302,25.88294346719973,25.88294346719973,25.720167904623235,
random_matrices,rand_036_n43,43.0,1849.0,best,Gauss-Seidel,mc64,0.0,0.0,3.9102654096358407,153.12087854504216,True,,2069.789415569302,25.88294346719973,0.0008136100000228907,7.0,7.0,6.0,0.0,did_not_converge,2705897428125529.5,6514134761750.981,1062351733699.6016,993396238120.947,False,False,2069.789415569302,25.88294346719973,25.88294346719973,25.720167904623235,
random_matrices,rand_036_n43,43.0,1849.0,best,SOR,mc64,0.0,0.0,3.9102654096358407,153.12087854504216,True,,2069.789415569302,25.88294346719973,0.0007779100000107064,6.0,6.0,5.0,0.0,did_not_converge,3.420132560077278e+17,1007359028777207.9,134276477626778.56,153620811700165.38,False,False,2069.789415569302,25.88294346719973,25.88294346719973,25.720167904623235,
undirected_weighted_graph,Glass_10NN,214.0,2986.0,none,Jacobi,none,0.0007757600000104503,214.0,,,False,,inf,,,,,,,not_applicable,,,,,,False,,,,,zero diagonal
undirected_weighted_graph,Glass_10NN,214.0,2986.0,none,Gauss-Seidel,none,0.0007757600000104503,214.0,,,False,,inf,,,,,,,not_applicable,,,,,,False,,,,,zero diagonal
undirected_weighted_graph,Glass_10NN,214.0,2986.0,none,SOR,none,0.0007757600000104503,214.0,,,False,,inf,,,,,,,not_applicable,,,,,,False,,,,,zero diagonal
undirected_weighted_graph,Glass_10NN,214.0,2986.0,mc64,Jacobi,mc64,0.0,0.0,,,True,475.9711971181665,inf,77.51657391498712,0.00036903000000165775,20.0,20.0,0.0,0.0,did_not_converge,39396859871264.96,49645892175959.25,1554080724458.9841,3393723322606.958,False,False,,,,,
undirected_weighted_graph,Glass_10NN,214.0,2986.0,mc64,Gauss-Seidel,mc64,0.0,0.0,,,True,475.9711971181665,inf,77.51657391498712,0.001469580000048154,21.0,21.0,20.0,0.0,did_not_converge,56808703504138.125,122721562750778.78,2240922535089.6455,8389073323890.649,False,False,,,,,
undirected_weighted_graph,Glass_10NN,214.0,2986.0,mc64,SOR,mc64,0.0,0.0,,,True,475.9711971181665,inf,77.51657391498712,0.0011676599999645987,17.0,17.0,16.0,0.0,did_not_converge,170483919126671.75,482814754706346.8,6725047971100.596,33004537167712.348,False,False,,,,,
undirected_weighted_graph,Glass_10NN,214.0,2986.0,best,Jacobi,minsum,0.0,0.0,4.516963909852668,5.077267498187897,True,,inf,77.51657391498712,0.0005741200000102253,20.0,20.0,0.0,0.0,did_not_converge,39133900561854.64,49304326658989.82,1543707816683.9233,3370374384551.2373,False,False,inf,77.51657391498712,77.51657391498712,34.529276882080865,
undirected_weighted_graph,Glass_10NN,214.0,2986.0,best,Gauss-Seidel,minsum,0.0,0.0,4.516963909852668,5.077267498187897,True,,inf,77.51657391498712,0.0019002500000624423,21.0,21.0,20.0,0.0,did_not_converge,57646798135039.66,124351576750440.17,2273982700681.8438,8500498786992.82,False,False,inf,77.51657391498712,77.51657391498712,34.529276882080865,
undirected_weighted_graph,Glass_10NN,214.0,2986.0,best,SOR,minsum,0.0,0.0,4.516963909852668,5.077267498187897,True,,inf,77.51657391498712,0.0015528389999417413,17.0,17.0,16.0,0.0,did_not_converge,171585066392340.16,478181895448862.9,6768484725856.122,32687841428682.152,False,False,inf,77.51657391498712,77.51657391498712,34.529276882080865,
structural_problem,nos2,957.0,4137.0,none,Jacobi,none,0.0,0.0,0.9999999980110196,0.9999999960220521,False,,48.5,,0.17641390900007536,10000.0,10000.0,0.0,0.0,did_not_converge,10833770.951092608,23.718653506753462,0.00019475764700527698,0.7667151800834215,False,False,,,,,
structural_problem,nos2,957.0,4137.0,none,Gauss-Seidel,none,0.0,0.0,0.9999999980110196,0.9999999960220521,False,,48.5,,0.3284223110000539,10000.0,10000.0,10000.0,0.0,did_not_converge,3734511.474710797,21.43231770848467,6.713494966916663e-05,0.6928084398546095,False,False,,,,,
structural_problem,nos2,957.0,4137.0,none,SOR,none,0.0,0.0,0.9999999980110196,0.9999999960220521,False,,48.5,,0.3244356920000655,10000.0,10000.0,10000.0,0.0,did_not_converge,2373803.284488298,20.132203271672385,4.267363083707372e-05,0.6507817086885355,False,False,,,,,
structural_problem,nos2,957.0,4137.0,mc64,Jacobi,mc64,0.0,0.0,,,False,7256.946198005052,48.5,48.5,0.13402657599999657,10000.0,10000.0,0.0,0.0,did_not_converge,10833770.951092608,23.718653506753462,0.00019475764700527698,0.7667151800834215,False,False,,,,,
structural_problem,nos2,957.0,4137.0,mc64,Gauss-Seidel,mc64,0.0,0.0,,,False,7256.946198005052,48.5,48.5,0.34161627799994676,10000.0,10000.0,10000.0,0.0,did_not_converge,3734511.474710797,21.43231770848467,6.713494966916663e-05,0.6928084398546095,False,False,,,,,
structural_problem,nos2,957.0,4137.0,mc64,SOR,mc64,0.0,0.0,,,False,7256.946198005052,48.5,48.5,0.33621853900001497,10000.0,10000.0,10000.0,0.0,did_not_converge,2373803.284488298,20.132203271672385,4.267363083707372e-05,0.6507817086885355,False,False,,,,,
structural_problem,nos2,957.0,4137.0,best,Jacobi,none,0.0,0.0,0.9999999980110196,0.9999999960220521,False,,48.5,48.5,0.18445288700002038,10000.0,10000.0,0.0,0.0,did_not_converge,10833770.951092608,23.718653506753462,0.00019475764700527698,0.7667151800834215,False,False,48.5,48.5,48.5,48.5,
structural_problem,nos2,957.0,4137.0,best,Gauss-Seidel,none,0.0,0.0,0.9999999980110196,0.9999999960220521,False,,48.5,48.5,0.3373870899999929,10000.0,10000.0,10000.0,0.0,did_not_converge,3734511.474710797,21.43231770848467,6.713494966916663e-05,0.6928084398546095,False,False,48.5,48.5,48.5,48.5,
structural_problem,nos2,957.0,4137.0,best,SOR,none,0.0,0.0,0.9999999980110196,0.9999999960220521,False,,48.5,48.5,0.340115810000043,10000.0,10000.0,10000.0,0.0,did_not_converge,2373803.284488298,20.132203271672385,4.267363083707372e-05,0.6507817086885355,False,False,48.5,48.5,48.5,48.5,
optimization_problem,str_200,363.0,3068.0,none,Jacobi,none,0.0011709500000733897,361.0,,,False,,inf,,,,,,,not_applicable,,,,,,False,,,,,zero diagonal
optimization_problem,str_200,363.0,3068.0,none,Gauss-Seidel,none,0.0011709500000733897,361.0,,,False,,inf,,,,,,,not_applicable,,,,,,False,,,,,zero diagonal
optimization_problem,str_200,363.0,3068.0,none,SOR,none,0.0011709500000733897,361.0,,,False,,inf,,,,,,,not_applicable,,,,,,False,,,,,zero diagonal
optimization_problem,str_200,363.0,3068.0,mc64,Jacobi,mc64,0.0,0.0,,,True,1153.9731948207623,inf,17.61634,0.0027781000000004497,213.0,213.0,0.0,0.0,did_not_converge,55394038921260.79,24291413311778.223,1183665967414.8027,1274968546777.4197,False,False,,,,,
optimization_problem,str_200,363.0,3068.0,mc64,Gauss-Seidel,mc64,0.0,0.0,,,True,1153.9731948207623,inf,17.61634,0.0036279690000355913,102.0,102.0,101.0,0.0,did_not_converge,53975557404375.91,35871671623513.97,1153355697038.415,1882774478919.7864,False,False,,,,,
optimization_problem,str_200,363.0,3068.0,mc64,SOR,mc64,0.0,0.0,,,True,1153.9731948207623,inf,17.61634,0.001788929999975153,33.0,33.0,32.0,0.0,did_not_converge,107736653072107.78,72745391423732.52,2302128751902.2983,3818142847345.1514,False,False,,,,,
optimization_problem,str_200,363.0,3068.0,best,Jacobi,mc64,0.0,0.0,1.1430309851279628,1.3256757638988508,True,,inf,17.61634,0.004185500000062348,213.0,213.0,0.0,0.0,did_not_converge,55394038921260.79,24291413311778.223,1183665967414.8027,1274968546777.4197,False,False,inf,17.61634,17.61634,14.8075,
optimization_problem,str_200,363.0,3068.0,best,Gauss-Seidel,mc64,0.0,0.0,1.1430309851279628,1.3256757638988508,True,,inf,17.61634,0.005460108999955082,102.0,102.0,101.0,0.0,did_not_converge,53975557404375.91,35871671623513.97,1153355697038.415,1882774478919.7864,False,False,inf,17.61634,17.61634,14.8075,
optimization_problem,str_200,363.0,3068.0,best,SOR,mc64,0.0,0.0,1.1430309851279628,1.3256757638988508,True,,inf,17.61634,0.002530268999976215,33.0,33.0,32.0,0.0,did_not_converge,107736653072107.78,72745391423732.52,2302128751902.2983,3818142847345.1514,False,False,inf,17.61634,17.61634,14.8075,
optimal_control_problem,tumorAntiAngiogenesis_2,305.0,2699.0,none,Jacobi,none,0.0005297499999414867,122.0,,,False,,inf,,,,,,,not_applicable,,,,,,False,,,,,zero diagonal
optimal_control_problem,tumorAntiAngiogenesis_2,305.0,2699.0,none,Gauss-Seidel,none,0.0005297499999414867,122.0,,,False,,inf,,,,,,,not_applicable,,,,,,False,,,,,zero diagonal
optimal_control_problem,tumorAntiAngiogenesis_2,305.0,2699.0,none,SOR,none,0.0005297499999414867,122.0,,,False,,inf,,,,,,,not_applicable,,,,,,False,,,,,zero diagonal
optimal_control_problem,tumorAntiAngiogenesis_2,305.0,2699.0,mc64,Jacobi,mc64,0.0,0.0,,,True,3761.7243210361466,inf,202.93989103569209,0.0014612599999281883,72.0,72.0,0.0,0.0,did_not_converge,466906060349123.8,47173429679313.19,902565080.1852899,2701142725824.713,False,False,,,,,
optimal_control_problem,tumorAntiAngiogenesis_2,305.0,2699.0,mc64,Gauss-Seidel,mc64,0.0,0.0,,,True,3761.7243210361466,inf,202.93989103569209,0.0027608789999931105,30.0,30.0,29.0,0.0,did_not_converge,697762625769752.0,52813514212660.13,1348828455.5725546,3024093026743.1,False,False,,,,,
optimal_control_problem,tumorAntiAngiogenesis_2,305.0,2699.0,mc64,SOR,mc64,0.0,0.0,,,True,3761.7243210361466,inf,202.93989103569209,0.00182402899997669,22.0,22.0,21.0,0.0,did_not_converge,2356850498055524.5,373143318665148.4,4555972045.365242,21366124272801.293,False,False,,,,,
optimal_control_problem,tumorAntiAngiogenesis_2,305.0,2699.0,best,Jacobi,mc64,0.0,0.0,1.5245554955588805,3.200282609516604,True,,inf,202.93989103569209,0.0015033600000151637,72.0,72.0,0.0,0.0,did_not_converge,466906060349123.8,47173429679313.19,902565080.1852899,2701142725824.713,False,False,inf,202.93989103569209,202.93989103569209,193.35887167174025,
optimal_control_problem,tumorAntiAngiogenesis_2,305.0,2699.0,best,Gauss-Seidel,mc64,0.0,0.0,1.5245554955588805,3.200282609516604,True,,inf,202.93989103569209,0.00279560000001311,30.0,30.0,29.0,0.0,did_not_converge,697762625769752.0,52813514212660.13,1348828455.5725546,3024093026743.1,False,False,inf,202.93989103569209,202.93989103569209,193.35887167174025,
optimal_control_problem,tumorAntiAngiogenesis_2,305.0,2699.0,best,SOR,mc64,0.0,0.0,1.5245554955588805,3.200282609516604,True,,inf,202.93989103569209,0.002099918999988404,22.0,22.0,21.0,0.0,did_not_converge,2356850498055524.5,373143318665148.4,4555972045.365242,21366124272801.293,False,False,inf,202.93989103569209,202.93989103569209,193.35887167174025,
structural_problem,bcsstk20,485.0,3135.0,none,Jacobi,none,0.0,0.0,2.4982985908735302,0.9999999612227423,False,,288.0690179812539,,0.0007594600000402352,32.0,32.0,0.0,0.0,did_not_converge,6.351733557545788e+28,68406764743945.74,1704493797056.173,3106191178034.9487,False,False,,,,,
structural_problem,bcsstk20,485.0,3135.0,none,Gauss-Seidel,none,0.0,0.0,2.4982985908735302,0.9999999612227423,False,,288.0690179812539,,0.44610806000002867,10000.0,10000.0,10000.0,0.0,did_not_converge,14774159945.31863,354.6024684275027,3.9646600027160916e-07,16.10166864727233,False,False,,,,,
structural_problem,bcsstk20,485.0,3135.0,none,SOR,none,0.0,0.0,2.4982985908735302,0.9999999612227423,False,,288.0690179812539,,0.40259705699997994,10000.0,10000.0,10000.0,0.0,did_not_converge,29201403575.133648,560.0044855516531,7.836224679169479e-07,25.42849379285249,False,False,,,,,
structural_problem,bcsstk20,485.0,3135.0,mc64,Jacobi,mc64,0.0,0.0,,,False,5957.116836428229,288.0690179812539,288.0690179812539,0.00047312999993209814,32.0,32.0,0.0,0.0,did_not_converge,6.351733557545788e+28,68406764743945.74,1704493797056.173,3106191178034.9487,False,False,,,,,
structural_problem,bcsstk20,485.0,3135.0,mc64,Gauss-Seidel,mc64,0.0,0.0,,,False,5957.116836428229,288.0690179812539,288.0690179812539,0.4096886859999813,10000.0,10000.0,10000.0,0.0,did_not_converge,14774159945.31863,354.6024684275027,3.9646600027160916e-07,16.10166864727233,False,False,,,,,
structural_problem,bcsstk20,485.0,3135.0,mc64,SOR,mc64,0.0,0.0,,,False,5957.116836428229,288.0690179812539,288.0690179812539,0.4319802620000246,10000.0,10000.0,10000.0,0.0,did_not_converge,29201403575.133648,560.0044855516531,7.836224679169479e-07,25.42849379285249,False,False,,,,,
structural_problem,bcsstk20,485.0,3135.0,best,Jacobi,none,0.0,0.0,2.4982985908735302,0.9999999612227423,False,,288.0690179812539,288.0690179812539,0.0007771200000661338,32.0,32.0,0.0,0.0,did_not_converge,6.351733557545788e+28,68406764743945.74,1704493797056.173,3106191178034.9487,False,False,288.0690179812539,288.0690179812539,288.0690179812539,288.0690179812539,
structural_problem,bcsstk20,485.0,3135.0,best,Gauss-Seidel,none,0.0,0.0,2.4982985908735302,0.9999999612227423,False,,288.0690179812539,288.0690179812539,0.44941502999995464,10000.0,10000.0,10000.0,0.0,did_not_converge,14774159945.31863,354.6024684275027,3.9646600027160916e-07,16.10166864727233,False,False,288.0690179812539,288.0690179812539,288.0690179812539,288.0690179812539,
structural_problem,bcsstk20,485.0,3135.0,best,SOR,none,0.0,0.0,2.4982985908735302,0.9999999612227423,False,,288.0690179812539,288.0690179812539,0.40802404600003683,10000.0,10000.0,10000.0,0.0,did_not_converge,29201403575.133648,560.0044855516531,7.836224679169479e-07,25.42849379285249,False,False,288.0690179812539,288.0690179812539,288.0690179812539,288.0690179812539,
structural_problem,nos5,468.0,5172.0,none,Jacobi,none,0.0,0.0,1.048947221389671,0.9979035692323674,False,,1.8446257071437968,,0.015487006999933328,686.0,686.0,0.0,0.0,did_not_converge,1.6894437630343168e+17,1552202406733.293,27693140988.936825,71750581633.01921,False,False,,,,,
structural_problem,nos5,468.0,5172.0,none,Gauss-Seidel,none,0.0,0.0,1.048947221389671,0.9979035692323674,False,,1.8446257071437968,,0.16474344100004146,4340.0,4340.0,4339.0,0.0,solved,0.06097033256532312,0.0007458336977882209,9.994177094366902e-09,3.447617487620953e-05,True,False,,,,,
structural_problem,nos5,468.0,5172.0,none,SOR,none,0.0,0.0,1.048947221389671,0.9979035692323674,False,,1.8446257071437968,,0.07855417500002204,2656.0,2656.0,2655.0,0.0,solved,0.0608832508448286,0.0006002577634971131,9.97990277274709e-09,2.774692493313048e-05,True,False,,,,,
structural_problem,nos5,468.0,5172.0,mc64,Jacobi,mc64,0.0,0.0,,,False,966.1114872488478,1.8446257071437968,1.8446257071437968,0.009853877999944416,686.0,686.0,0.0,0.0,did_not_converge,1.6894437630343168e+17,1552202406733.293,27693140988.936825,71750581633.01921,False,False,,,,,
structural_problem,nos5,468.0,5172.0,mc64,Gauss-Seidel,mc64,0.0,0.0,,,False,966.1114872488478,1.8446257071437968,1.8446257071437968,0.13887322499999755,4340.0,4340.0,4339.0,0.0,solved,0.06097033256532312,0.0007458336977882209,9.994177094366902e-09,3.447617487620953e-05,True,False,,,,,
structural_problem,nos5,468.0,5172.0,mc64,SOR,mc64,0.0,0.0,,,False,966.1114872488478,1.8446257071437968,1.8446257071437968,0.09258642399993278,2656.0,2656.0,2655.0,0.0,solved,0.0608832508448286,0.0006002577634971131,9.97990277274709e-09,2.774692493313048e-05,True,False,,,,,
structural_problem,nos5,468.0,5172.0,best,Jacobi,none,0.0,0.0,1.048947221389671,0.9979035692323674,False,,1.8446257071437968,1.8446257071437968,0.01568772699999954,686.0,686.0,0.0,0.0,did_not_converge,1.6894437630343168e+17,1552202406733.293,27693140988.936825,71750581633.01921,False,False,1.8446257071437968,1.8446257071437968,1.8446257071437968,1.8446257071437968,
structural_problem,nos5,468.0,5172.0,best,Gauss-Seidel,none,0.0,0.0,1.048947221389671,0.9979035692323674,False,,1.8446257071437968,1.8446257071437968,0.1632945110000037,4340.0,4340.0,4339.0,0.0,solved,0.06097033256532312,0.0007458336977882209,9.994177094366902e-09,3.447617487620953e-05,True,False,1.8446257071437968,1.8446257071437968,1.8446257071437968,1.8446257071437968,
structural_problem,nos5,468.0,5172.0,best,SOR,none,0.0,0.0,1.048947221389671,0.9979035692323674,False,,1.8446257071437968,1.8446257071437968,0.0766361160000315,2656.0,2656.0,2655.0,0.0,solved,0.0608832508448286,0.0006002577634971131,9.97990277274709e-09,2.774692493313048e-05,True,False,1.8446257071437968,1.8446257071437968,1.8446257071437968,1.8446257071437968,
power_network_problem,qh768,768.0,2934.0,none,Jacobi,none,0.0008839900000339185,316.0,,,False,,inf,,,,,,,not_applicable,,,,,,False,,,,,zero diagonal
power_network_problem,qh768,768.0,2934.0,none,Gauss-Seidel,none,0.0008839900000339185,316.0,,,False,,inf,,,,,,,not_applicable,,,,,,False,,,,,zero diagonal
power_network_problem,qh768,768.0,2934.0,none,SOR,none,0.0008839900000339185,316.0,,,False,,inf,,,,,,,not_applicable,,,,,,False,,,,,zero diagonal
power_network_problem,qh768,768.0,2934.0,mc64,Jacobi,mc64,0.0,0.0,,,True,17907.86027831558,inf,4734873604.074379,0.0004331100000172228,26.0,26.0,0.0,0.0,did_not_converge,1.0865703882692996e+25,8.262133031668742e+18,438883428832.5557,2.98134045619653e+17,False,False,,,,,
power_network_problem,qh768,768.0,2934.0,mc64,Gauss-Seidel,mc64,0.0,0.0,,,True,17907.86027831558,inf,4734873604.074379,0.0025810490000139907,40.0,40.0,39.0,0.0,did_not_converge,7.310249645611271e+24,6.335184761485654e+21,295272857122.3203,2.2860128921310986e+20,False,False,,,,,
power_network_problem,qh768,768.0,2934.0,mc64,SOR,mc64,0.0,0.0,,,True,17907.86027831558,inf,4734873604.074379,0.001786639999977524,23.0,23.0,22.0,0.0,did_not_converge,9.792912227967811e+24,1.1929485520057842e+21,395551631377.75085,4.304682297686961e+19,False,False,,,,,
power_network_problem,qh768,768.0,2934.0,best,Jacobi,mc64,0.0,0.0,4.000947628186678,2.527002721730094,True,,inf,4734873604.074379,0.0006687599999395388,26.0,26.0,0.0,0.0,did_not_converge,1.0865703882692996e+25,8.262133031668742e+18,438883428832.5557,2.98134045619653e+17,False,False,inf,4734873604.074379,4734873604.074379,1947446.9267697693,
power_network_problem,qh768,768.0,2934.0,best,Gauss-Seidel,mc64,0.0,0.0,4.000947628186678,2.527002721730094,True,,inf,4734873604.074379,0.003901559999917481,40.0,40.0,39.0,0.0,did_not_converge,7.310249645611271e+24,6.335184761485654e+21,295272857122.3203,2.2860128921310986e+20,False,False,inf,4734873604.074379,4734873604.074379,1947446.9267697693,
power_network_problem,qh768,768.0,2934.0,best,SOR,mc64,0.0,0.0,4.000947628186678,2.527002721730094,True,,inf,4734873604.074379,0.002532719999976507,23.0,23.0,22.0,0.0,did_not_converge,9.792912227967811e+24,1.1929485520057842e+21,395551631377.75085,4.304682297686961e+19,False,False,inf,4734873604.074379,4734873604.074379,1947446.9267697693,
optimization_problem,str_400,363.0,3157.0,none,Jacobi,none,0.00038180000001375447,361.0,,,False,,inf,,,,,,,not_applicable,,,,,,False,,,,,zero diagonal
optimization_problem,str_400,363.0,3157.0,none,Gauss-Seidel,none,0.00038180000001375447,361.0,,,False,,inf,,,,,,,not_applicable,,,,,,False,,,,,zero diagonal
optimization_problem,str_400,363.0,3157.0,none,SOR,none,0.00038180000001375447,361.0,,,False,,inf,,,,,,,not_applicable,,,,,,False,,,,,zero diagonal
optimization_problem,str_400,363.0,3157.0,mc64,Jacobi,mc64,0.0,0.0,,,True,1154.9122924102442,inf,73.88915808600848,0.004015409999965414,210.0,210.0,0.0,0.0,did_not_converge,67054894417301.9,29788512239568.004,1161997346309.5894,1563491414570.2773,False,False,,,,,
optimization_problem,str_400,363.0,3157.0,mc64,Gauss-Seidel,mc64,0.0,0.0,,,True,1154.9122924102442,inf,73.88915808600848,0.01210855800002264,286.0,286.0,285.0,0.0,did_not_converge,72727454622030.1,83455853520428.36,1260297402732.835,4380296317769.9355,False,False,,,,,
